subscription_id,customer_id,start_date,end_date,status,cancellation_reason,renewal_count,monthly_fee
46562,13851,2021-12-17,2023-07-02,cancelled,Switched to competitor,5,12.99
46563,16410,04-04-2024,2024-12-10,churned,,14,24.99
46564,12240,09-04-2022,,active,,12,9.99
46565,16414,2020-05-25,,active,,4,24.99
46566,6667,18-06-2023,2025-04-08,cancelled,Switched to competitor,0,9.99
46567,18653,07-06-2023,,active,,-1,9.99
46568,15339,31-08-2024,,active,,4,12.99
46569,10096,03-10-2020,,active,,-1,12.99
46570,6516,2021-03-30,2021-06-08,cancelled,,7,12.99
46571,16865,04-02-2022,,active,,-1,19.99
46572,10422,2021-03-28,,active,,12,24.99
46573,625,16-04-2020,22-04-2022,active,,11,24.99
46574,1029,29-03-2022,,active,,6,49.99
46575,18070,2024-05-29,16-10-2026,Canceled,Technical issues,11,19.99
46576,7531,17-01-2021,25-11-2022,churned,Other,3,12.99
46577,3089,2023-08-01,2024-06-20,churned,Too expensive,7,24.99
46578,19297,12-07-2024,03-03-2025,Canceled,Too expensive,12,19.99
46579,17107,2020-02-18,,active,,4,12.99
46580,19736,2024-06-06,,active,,4,19.99
46581,3588,2024-12-16,2025-10-01,churned,Other,2,12.99
46582,9233,2023-09-21,,active,,-1,12.99
46583,6069,01-12-2023,2025-01-18,Canceled,,9,9.99 USD
46584,10288,2024-07-28,,active,,14,19.99
46585,9692,2021-11-03,,active,,7,12.99
46586,7458,2021-05-01,2022-09-25,churned,Too expensive,4,19.99
46587,7143,2021-09-09,2023-06-30,cancelled,Technical issues,5,12.99
46588,3904,03-05-2021,2022-08-26,active,,5,19.99
46589,8731,2020-10-28,,active,,12,19.99
46590,5121,10-09-2024,28-05-2026,churned,Switched to competitor,3,24.99
46591,16223,17-05-2021,2024-03-13,cancelled,Switched to competitor,1,24.99
46592,5347,2022-01-22,2024-09-24,active,,3,9.99
46593,15034,02-02-2021,,active,,11,24.99
46594,11105,2022-07-01,2024-12-06,cancelled,Technical issues,8,12.99
46595,12409,2020-02-13,,active,,8,24.99
46596,5545,2020-02-23,2021-11-11,churned,N/A,2,9.99
46597,771,10-07-2023,2025-01-25,cancelled,Technical issues,9,9.99
46598,8259,2024-09-22,2027-01-13,cancelled,Switched to competitor,8,12.99
46599,577,27-04-2023,17-06-2021,churned,Switched to competitor,13,9.99
46600,1580,2023-06-12,,active,,2,12.99
46601,2051,2020-11-04,,active,,5,24.99
46602,10994,2020-09-20,2021-06-24,churned,Too expensive,13,19.99
46603,4623,2022-04-15,2023-04-07,churned,Too expensive,14,9.99
46604,14547,2023-12-15,,active,,8,12.99
46605,11262,19-10-2024,2026-05-19,churned,Switched to competitor,10,12.99
46606,18246,2024-04-15,,active,,1,49.99 USD
46607,19551,2020-04-15,2022-02-16,active,,0,49.99
46608,17498,2022-07-25,,active,,4,49.99
46609,1545,2020-05-06,2021-12-17,churned,Technical issues,13,19.99
46610,16989,2020-11-21,,active,,2,12.99
46611,12628,2023-06-19,2024-07-23,cancelled,Other,2,12.99
46612,11862,18-02-2021,2023-01-18,cancelled,Technical issues,4,24.99
46613,15636,2022-07-02,2024-10-01,Canceled,Too expensive,7,9.99
46614,13949,2023-01-15,2025-04-08,churned,Lack of use,9,49.99
46615,10711,2022-09-21,2024-07-23,active,,2,49.99
46616,4583,2021-06-25,2021-08-18,active,,-1,12.99
46617,7698,2020-10-27,2021-09-16,cancelled,Technical issues,7,12.99
46618,13010,06-05-2022,2023-02-03,churned,,6,49.99 USD
46619,18256,2023-02-09,,active,,14,49.99
46620,2462,17-11-2020,,active,,0,49.99
46621,4279,11-12-2023,,active,,14,19.99
46622,9657,2023-03-01,,active,,11,49.99
46623,15897,29-04-2021,2024-04-10,cancelled,Lack of use,7,19.99
46624,9881,27-07-2024,2025-08-06,churned,,4,9.99
46625,13646,29-07-2023,29-04-2024,cancelled,N/A,11,19.99
46626,18231,2020-06-02,06-02-2022,churned,Too expensive,0,9.99
46627,9936,2022-06-10,2023-12-10,churned,,5,49.99
46628,4767,2022-05-12,,active,,7,49.99
46629,8154,2020-12-27,,active,,10,49.99
46630,924,2021-09-09,2024-03-25,Canceled,Lack of use,10,19.99
46631,11620,19-04-2021,2023-11-23,cancelled,Switched to competitor,6,12.99
46632,8443,2021-03-22,2021-07-31,churned,Too expensive,-1,49.99
46633,1958,2020-08-27,,active,,1,9.99
46634,15135,2023-05-29,,active,,11,49.99
46635,7933,26-02-2024,07-04-2025,cancelled,Technical issues,4,24.99
46636,10266,08-05-2023,,active,,7,19.99
46637,19790,2022-07-28,,active,,8,9.99
46638,3732,2020-10-31,,active,,14,12.99
46639,16444,2022-11-10,,active,,12,12.99
46640,3677,17-07-2020,,active,,2,49.99
46641,17798,2023-08-16,13-06-2025,churned,,0,9.99
46642,10093,07-12-2023,2025-03-22,cancelled,Other,7,12.99
46643,5468,2021-07-04,2023-07-01,churned,Too expensive,4,12.99
46644,1381,2024-11-16,2026-09-09,churned,Switched to competitor,10,12.99
46645,5916,27-10-2022,20-01-2025,churned,Other,14,24.99
46646,14225,2024-06-26,2025-05-21,churned,Other,1,9.99
46647,17868,2022-06-25,,active,,5,24.99
46648,2059,2020-06-07,2021-09-18,active,,13,24.99
46649,18213,2023-12-18,,active,,6,19.99
46650,6226,2020-09-19,,active,,8,19.99 USD
46651,12988,2024-01-23,2025-12-12,active,,1,19.99
46652,19485,2020-06-14,2023-02-11,active,,0,24.99
46653,9277,2024-01-06,,active,,5,9.99
46654,9126,2021-10-16,2022-07-28,churned,,6,12.99
46655,11999,08-08-2021,2022-09-14,cancelled,,3,12.99
46656,11004,14-02-2022,,active,,9,19.99
46657,15314,2023-05-12,,active,,3,24.99
46658,2595,2021-02-25,2023-09-29,Canceled,,13,12.99
46659,19564,2020-01-07,2020-03-30,cancelled,Switched to competitor,1,9.99
46660,3706,2024-05-23,,active,,12,19.99
46661,3585,2024-04-01,,active,,2,49.99
46662,15573,21-05-2021,,active,,1,49.99
46663,2286,30-08-2020,2022-08-22,churned,,10,9.99
46664,10460,2021-11-22,2023-08-28,active,,7,9.99 USD
46665,819,2022-11-14,,active,,14,12.99
46666,17151,15-02-2024,,active,,7,49.99
46667,2863,2021-01-25,2021-06-11,cancelled,,3,49.99
46668,19411,2022-05-26,2025-04-16,churned,Switched to competitor,10,24.99
46669,2849,2020-08-14,09-02-2021,churned,Switched to competitor,8,49.99
46670,7817,2021-12-24,2024-10-28,cancelled,Lack of use,11,19.99
46671,16950,2020-05-03,21-04-2022,cancelled,,2,19.99
46672,6009,2024-06-10,,active,,9,12.99
46673,5309,2023-02-26,,active,,9,9.99
46674,15142,19-12-2024,2027-08-04,cancelled,Technical issues,10,49.99
46675,1244,2023-04-27,,active,,6,12.99
46676,13900,2023-01-01,06-09-2023,churned,Technical issues,-1,9.99
46677,8823,30-03-2020,2021-06-10,churned,Switched to competitor,7,9.99
46678,2992,2021-10-30,17-07-2024,churned,N/A,8,9.99
46679,10177,12-10-2023,2024-02-03,churned,Technical issues,5,24.99
46680,8608,2020-11-14,05-02-2021,churned,Other,6,12.99
46681,7767,2021-10-01,26-11-2023,cancelled,,5,24.99
46682,18728,2021-12-27,2022-04-06,Canceled,,9,24.99
46683,5167,10-10-2024,,active,,12,12.99
46684,18053,10-10-2024,2026-06-26,cancelled,Technical issues,6,24.99
46685,6086,2024-06-16,2024-12-01,active,,3,19.99
46686,6442,2024-10-28,18-12-2025,churned,,11,24.99
46687,7124,2023-01-25,,active,,14,19.99
46688,4377,28-02-2020,2020-08-21,active,,3,9.99
46689,9358,2022-02-26,2023-11-18,active,,5,49.99
46690,3827,2020-04-10,2022-05-01,churned,,0,24.99
46691,8015,2020-11-29,2021-07-20,churned,Other,2,9.99
46692,16952,2020-01-23,,active,,-1,12.99
46693,19107,2024-02-13,,active,,6,9.99 USD
46694,6411,2021-05-27,,active,,6,19.99
46695,10779,2022-11-26,,active,,13,49.99
46696,3973,07-09-2023,2024-10-03,churned,N/A,12,19.99
46697,10680,2023-05-26,09-01-2026,cancelled,Lack of use,0,9.99
46698,16168,23-06-2024,2026-08-28,churned,Other,1,24.99
46699,3622,27-09-2022,,active,,14,49.99
46700,15178,22-04-2021,,active,,0,9.99
46701,8299,2021-06-27,2022-02-23,active,,14,12.99
46702,4308,2022-08-27,27-12-2022,cancelled,Switched to competitor,7,49.99
46703,19521,2023-02-25,2025-08-31,cancelled,,1,24.99
46704,850,2023-06-16,,active,,14,12.99
46705,6024,04-01-2024,2025-10-05,churned,,13,12.99
46706,18331,30-08-2021,,active,,10,24.99
46707,6345,20-08-2021,,active,,2,19.99
46708,12114,2020-09-27,2023-06-12,Canceled,Too expensive,4,49.99
46709,5872,2020-03-15,27-11-2020,cancelled,,10,9.99
46710,9445,2024-11-05,,active,,6,9.99
46711,15026,2021-06-17,,active,,5,24.99
46712,12162,2020-05-14,26-09-2022,cancelled,Switched to competitor,7,49.99
46713,8065,18-10-2023,2024-02-12,churned,Too expensive,1,9.99
46714,12699,13-03-2023,,active,,13,19.99
46715,6156,11-05-2020,,active,,11,19.99
46716,19418,2021-02-02,,active,,10,24.99
46717,12596,2023-06-11,,active,,4,12.99
46718,15416,2023-07-23,2025-08-06,churned,Lack of use,-1,9.99
46719,4249,2022-12-16,,active,,9,9.99
46720,13150,2022-09-19,29-01-2025,cancelled,Lack of use,4,19.99
46721,4593,2020-08-02,,active,,2,9.99
46722,19721,2020-12-28,2022-08-07,churned,N/A,12,24.99
46723,17215,02-07-2023,,active,,-1,12.99
46724,2475,2022-07-01,,active,,10,12.99
46725,11328,2020-03-24,,active,,3,24.99
46726,14014,2022-06-03,,active,,5,24.99
46727,15921,2023-10-21,11-12-2024,cancelled,Lack of use,5,24.99
46728,5790,2020-01-01,,active,,5,24.99
46729,6551,2021-04-28,,active,,11,19.99
46730,779,26-10-2022,2024-03-21,churned,Technical issues,2,9.99
46731,16542,03-08-2021,,active,,4,12.99
46732,773,18-03-2023,21-04-2025,cancelled,,7,19.99
46733,1767,2023-10-05,2025-10-29,churned,Technical issues,0,19.99
46734,13640,2021-06-15,17-01-2023,cancelled,Switched to competitor,8,12.99
46735,10609,2020-04-29,05-02-2021,churned,Lack of use,12,49.99
46736,15838,05-12-2024,2026-09-30,churned,Too expensive,3,19.99
46737,16673,2021-08-01,,active,,8,49.99
46738,7462,2023-01-22,,active,,8,24.99
46739,17351,2024-03-30,2024-07-15,churned,,1,24.99
46740,2876,22-05-2023,2025-04-24,cancelled,Too expensive,11,49.99
46741,1208,2021-12-20,,active,,5,24.99
46742,15219,2023-04-17,,active,,1,9.99
46743,14884,2023-08-07,2025-06-02,churned,Too expensive,12,19.99
46744,642,23-07-2024,,active,,6,19.99
46745,1681,2024-03-29,2026-08-28,churned,Lack of use,13,24.99
46746,16797,2022-07-09,2022-10-27,cancelled,Too expensive,5,19.99
46747,8376,2021-01-12,,active,,2,49.99
46748,5240,04-10-2022,,active,,10,24.99
46749,9045,03-09-2023,2025-04-23,active,,1,12.99
46750,11107,2024-08-19,03-08-2027,churned,,2,9.99
46751,3117,2024-03-08,2024-09-24,churned,Switched to competitor,11,9.99
46752,17991,2020-01-08,2021-01-29,churned,Technical issues,2,24.99
46753,9722,2020-01-12,,active,,0,24.99
46754,12321,21-09-2020,2022-05-01,churned,,4,24.99
46755,16247,2022-12-01,13-08-2023,churned,Lack of use,2,49.99
46756,19959,2022-01-09,2024-07-12,active,,13,19.99
46757,2910,2022-09-08,2023-09-10,churned,,7,9.99
46758,9983,2021-07-21,,active,,0,24.99
46759,4387,2020-02-02,,active,,13,24.99
46760,17323,02-12-2024,2026-02-10,churned,Other,8,24.99
46761,7829,01-10-2023,2025-03-20,cancelled,Too expensive,0,19.99
46762,5753,2024-02-09,,active,,12,24.99
46763,19749,2022-01-08,,active,,14,12.99
46764,6502,2023-02-17,06-07-2024,churned,,1,49.99
46765,17083,2024-06-12,2024-12-26,churned,Switched to competitor,1,12.99
46766,8461,2021-01-23,,active,,-1,12.99
46767,7955,2024-08-09,,active,,9,9.99
46768,15714,2024-01-28,19-10-2026,Canceled,Technical issues,4,49.99
46769,2901,2023-11-19,2024-11-08,cancelled,Lack of use,13,12.99
46770,2614,13-01-2021,2023-05-25,churned,Other,13,24.99
46771,19692,24-04-2022,2022-06-27,churned,,14,49.99
46772,14758,2024-03-14,2025-09-24,churned,,2,12.99
46773,15011,2022-02-27,2023-08-03,Canceled,,2,19.99
46774,17771,2020-12-05,,active,,13,12.99
46775,3898,16-03-2023,,active,,10,12.99
46776,8069,2024-10-31,2026-04-04,churned,Other,-1,24.99
46777,13770,2021-02-27,,active,,7,19.99
46778,14982,2021-09-30,,active,,3,19.99
46779,17994,2020-12-13,2021-06-17,active,,10,24.99
46780,10020,16-09-2020,2021-05-04,cancelled,,13,49.99
46781,11609,25-07-2021,2022-07-13,churned,Switched to competitor,8,19.99
46782,356,2020-07-02,,active,,6,24.99
46783,14789,28-04-2020,2022-03-23,active,,10,24.99
46784,2866,2021-02-14,,active,,7,24.99
46785,15158,2023-11-16,2024-04-06,churned,,7,19.99
46786,5570,2020-05-04,,active,,4,19.99
46787,19439,26-04-2020,2021-05-07,cancelled,,7,49.99
46788,18723,2021-07-01,,active,,10,19.99
46789,35,2022-04-24,2023-03-03,cancelled,,9,24.99
46790,3188,12-12-2022,2023-03-06,Canceled,Switched to competitor,13,24.99
46791,11565,26-02-2024,2024-11-11,cancelled,Other,0,12.99
46792,7712,08-06-2024,,active,,1,49.99
46793,3188,2020-10-21,03-06-2022,churned,Lack of use,5,9.99
46794,15180,19-11-2022,04-09-2023,cancelled,Other,7,24.99
46795,13311,2023-08-08,,active,,4,12.99
46796,19969,2022-05-17,2023-05-24,churned,N/A,2,19.99
46797,14341,20-11-2024,2025-08-19,cancelled,Other,7,49.99
46798,9339,2021-02-24,,active,,1,19.99
46799,19470,01-04-2020,2020-05-25,churned,Other,-1,19.99
46800,9997,2022-09-27,,active,,4,9.99
46801,11542,2020-09-25,2023-02-23,active,,10,12.99
46802,17866,2022-03-11,2023-09-16,churned,,5,12.99
46803,6098,15-11-2023,,active,,10,9.99
46804,19402,2020-12-22,2022-03-01,cancelled,,14,49.99
46805,18676,2023-11-22,,active,,7,49.99
46806,12126,07-03-2026,2023-08-09,cancelled,Other,5,12.99
46807,1845,2024-09-24,,active,,12,49.99
46808,9996,2020-11-14,,active,,4,9.99
46809,15240,14-02-2021,2021-11-01,cancelled,N/A,12,19.99
46810,11590,2022-06-02,2022-08-22,cancelled,Technical issues,1,19.99
46811,2847,2023-02-17,2024-09-08,cancelled,,0,24.99
46812,14601,08-05-2023,2024-08-02,active,,14,24.99
46813,17472,19-01-2022,01-12-2024,active,,5,49.99
46814,5573,2021-06-17,26-09-2021,cancelled,Lack of use,4,49.99
46815,812,2020-09-13,2021-11-12,cancelled,Too expensive,10,9.99
46816,13035,2020-01-04,2020-05-15,active,,-1,49.99
46817,10219,2020-12-02,2023-06-26,churned,Switched to competitor,3,49.99
46818,9444,2021-02-17,16-04-2023,churned,Too expensive,8,24.99
46819,14339,2020-06-22,,active,,1,9.99
46820,441,2022-08-06,,active,,11,24.99
46821,1546,2021-10-27,2023-03-03,active,,0,12.99
46822,1334,14-11-2021,29-03-2024,cancelled,N/A,9,19.99
46823,17681,2024-04-06,,active,,6,9.99
46824,13968,2023-08-08,17-10-2023,churned,Other,7,19.99
46825,13716,2021-11-21,2023-02-06,churned,Lack of use,3,49.99
46826,12411,2022-05-08,,active,,0,12.99
46827,2064,2024-05-21,15-11-2026,churned,,5,12.99
46828,3295,2021-02-16,,active,,3,24.99
46829,14061,2024-08-31,2026-05-11,cancelled,Lack of use,0,19.99
46830,10789,2023-09-21,2026-08-14,active,,6,49.99
46831,18697,24-10-2023,2024-07-25,active,,10,49.99
46832,2745,2020-01-21,,active,,1,24.99
46833,18506,29-04-2021,,active,,13,12.99
46834,14078,2022-07-01,,active,,0,49.99
46835,2590,2020-10-06,,active,,11,49.99
46836,10431,01-05-2024,08-11-2026,churned,,3,12.99
46837,1822,03-10-2024,2026-08-12,churned,N/A,0,49.99
46838,6811,2023-12-22,,active,,0,24.99
46839,8633,2020-05-08,,active,,7,12.99 USD
46840,12059,2023-10-21,2024-02-09,cancelled,Other,14,9.99
46841,7120,2020-09-04,2021-08-20,churned,N/A,13,24.99
46842,19104,2024-12-05,2026-04-02,churned,Too expensive,10,9.99
46843,17428,2023-10-30,16-07-2026,cancelled,Lack of use,3,24.99
46844,14731,30-05-2022,13-03-2024,churned,Lack of use,5,19.99
46845,10877,2020-04-20,03-08-2022,cancelled,Technical issues,3,24.99
46846,17711,2024-01-24,,active,,2,19.99
46847,12978,2024-01-01,01-04-2024,active,,13,24.99
46848,18244,2023-08-09,2025-08-27,active,,8,49.99
46849,15204,2024-12-13,10-02-2026,cancelled,Other,10,24.99
46850,15735,2022-07-30,2023-05-15,churned,Switched to competitor,9,49.99
46851,14728,2020-01-29,2021-07-23,cancelled,Lack of use,9,49.99
46852,19503,2020-05-30,,active,,9,24.99
46853,9765,2024-11-05,14-12-2026,cancelled,Too expensive,7,9.99
46854,5941,2022-02-07,31-01-2025,churned,Lack of use,4,12.99
46855,19343,2024-03-02,,active,,4,9.99 USD
46856,14044,2023-06-30,,active,,10,24.99
46857,12155,20-03-2024,,active,,1,9.99
46858,7978,14-03-2021,20-09-2021,churned,,4,12.99
46859,1716,2023-08-06,,active,,12,49.99
46860,16589,2024-12-04,2026-11-25,cancelled,N/A,9,19.99
46861,18529,2023-03-06,2024-09-25,active,,8,12.99
46862,15715,2023-07-11,,active,,3,19.99
46863,4036,20-01-2022,2024-10-27,cancelled,,13,9.99
46864,10230,2020-04-07,,active,,1,49.99
46865,5038,2023-04-28,2025-02-11,cancelled,,3,12.99
46866,7143,04-12-2022,08-09-2024,cancelled,,13,19.99
46867,10242,2020-10-25,26-04-2022,active,,2,9.99
46868,1979,2020-11-19,2022-01-26,churned,Lack of use,3,24.99
46869,4781,28-06-2023,,active,,6,49.99
46870,13694,03-06-2024,,active,,5,19.99
46871,14076,2023-10-04,,active,,7,19.99
46872,16099,2023-10-14,,active,,2,24.99
46873,9217,2022-03-05,,active,,3,19.99
46874,18476,2021-08-08,17-04-2024,active,,10,19.99
46875,16879,2024-04-07,06-09-2025,churned,Other,7,9.99
46876,14681,22-07-2024,2026-02-15,churned,Lack of use,12,19.99
46877,17044,2023-10-28,,active,,11,19.99
46878,12724,03-01-2023,,active,,11,24.99
46879,8976,25-05-2020,,active,,2,9.99
46880,3008,07-10-2021,,active,,4,49.99
46881,17904,27-09-2024,2025-06-22,churned,,6,19.99
46882,1847,2022-04-28,2024-11-17,active,,12,49.99
46883,13750,2021-11-21,17-06-2023,cancelled,,7,9.99
46884,15807,13-01-2020,,active,,6,9.99 USD
46885,9880,2020-08-31,2022-10-01,active,,11,19.99
46886,1203,2024-11-25,2026-03-04,active,,12,12.99
46887,16800,2023-12-01,2025-06-15,churned,N/A,4,19.99
46888,4361,2020-11-25,,active,,5,24.99
46889,12225,24-10-2024,2026-10-08,churned,N/A,4,19.99
46890,19946,2024-11-13,,active,,8,49.99
46891,782,30-07-2023,22-02-2025,cancelled,,2,49.99
46892,5534,2022-09-27,12-01-2025,churned,Switched to competitor,7,49.99
46893,8612,2023-05-25,2026-05-03,cancelled,Lack of use,6,9.99
46894,16580,2021-12-29,06-03-2022,Canceled,N/A,-1,12.99
46895,14798,2022-10-10,,active,,7,12.99
46896,3858,2021-01-21,,active,,13,49.99
46897,12482,02-06-2020,11-03-2021,churned,,10,19.99 USD
46898,5817,2024-01-29,,active,,8,24.99
46899,3049,2023-05-30,2025-09-21,churned,Switched to competitor,9,49.99
46900,19320,2023-02-20,11-05-2024,active,,12,19.99
46901,9671,19-04-2021,13-02-2024,churned,Switched to competitor,1,9.99
46902,6512,06-03-2020,2021-03-11,cancelled,Lack of use,6,9.99
46903,13774,2024-02-14,2026-11-16,cancelled,Lack of use,2,49.99
46904,1800,2021-10-26,2021-12-02,churned,Switched to competitor,12,9.99
46905,8959,2021-11-28,2023-08-17,churned,,4,12.99
46906,14441,2024-07-10,2026-02-14,churned,Too expensive,-1,19.99
46907,6810,2020-10-03,27-07-2021,cancelled,Technical issues,-1,12.99
46908,5434,2021-06-05,2023-12-28,cancelled,Too expensive,12,9.99
46909,4218,22-05-2023,,active,,6,49.99
46910,19088,2023-02-15,,active,,13,24.99
46911,15732,2021-11-24,2023-10-24,cancelled,,0,9.99
46912,6729,08-10-2024,06-12-2026,churned,,5,24.99
46913,5357,2024-02-01,2026-03-26,active,,8,19.99
46914,614,2022-06-20,,active,,11,49.99
46915,8739,2021-04-11,,active,,-1,12.99
46916,17633,10-09-2024,2027-07-31,cancelled,,6,24.99
46917,16840,2023-03-08,2025-05-10,cancelled,Too expensive,14,19.99
46918,18320,2023-11-19,,active,,9,49.99
46919,19479,2023-03-17,,active,,10,12.99
46920,6191,28-04-2021,31-05-2022,Canceled,Lack of use,12,24.99
46921,16114,2021-04-17,,active,,12,19.99
46922,16974,2024-07-14,2024-08-29,churned,Too expensive,7,19.99
46923,416,29-08-2023,2025-02-13,churned,,13,12.99
46924,5529,26-11-2022,16-09-2023,cancelled,Too expensive,3,19.99
46925,1192,2020-01-31,2020-07-02,cancelled,Other,-1,12.99
46926,15046,28-06-2023,,active,,4,49.99
46927,2073,2023-06-26,2023-08-15,Canceled,Other,11,19.99
46928,4591,10-01-2023,2023-11-03,cancelled,N/A,1,24.99
46929,6206,2021-09-16,2022-05-25,cancelled,,14,49.99
46930,15192,2024-12-27,,active,,13,19.99 USD
46931,4634,28-12-2020,2022-12-18,churned,Other,0,9.99 USD
46932,16858,2024-05-08,,active,,7,19.99
46933,12044,2020-08-31,,active,,12,49.99
46934,5825,2020-09-29,06-04-2023,churned,Other,12,12.99
46935,4734,2024-01-08,2026-12-06,cancelled,Other,4,49.99
46936,11583,05-02-2022,2023-06-22,active,,14,9.99
46937,10499,2021-02-02,,active,,5,9.99
46938,3592,2020-09-06,2023-03-03,churned,,3,12.99
46939,12108,26-05-2023,2023-12-04,churned,Technical issues,7,19.99
46940,13776,2022-10-14,29-01-2023,churned,Other,7,19.99
46941,18122,2021-08-06,2023-11-07,active,,4,49.99
46942,11144,2024-03-04,,active,,14,24.99
46943,4314,30-10-2024,2026-08-01,churned,Too expensive,12,24.99
46944,18351,02-08-2021,29-12-2022,cancelled,Switched to competitor,14,24.99
46945,18235,08-08-2023,27-10-2025,churned,Other,13,49.99
46946,3522,2021-10-21,,active,,12,19.99 USD
46947,5610,2024-01-02,2024-06-19,churned,,-1,49.99
46948,12013,2021-06-20,2024-02-21,churned,N/A,8,24.99
46949,18087,03-09-2021,2023-01-23,churned,Switched to competitor,14,12.99
46950,13206,17-05-2020,2022-05-18,cancelled,Technical issues,13,49.99
46951,264,2021-05-19,2023-08-21,churned,,1,12.99
46952,18599,07-11-2024,2026-08-03,churned,Lack of use,12,9.99
46953,857,2022-05-20,,active,,0,49.99
46954,7106,2022-01-31,,active,,9,24.99
46955,447,20-12-2021,2024-01-01,Canceled,Technical issues,5,24.99
46956,11823,30-03-2024,10-11-2025,active,,10,24.99
46957,4431,2023-08-13,,active,,-1,9.99
46958,18771,21-08-2020,2021-03-05,churned,Technical issues,-1,9.99
46959,6862,2021-07-12,2022-09-23,active,,12,12.99
46960,3036,23-08-2022,,active,,5,49.99
46961,979,2023-04-21,2026-04-03,churned,Other,7,19.99
46962,1872,10-04-2022,26-10-2023,active,,-1,49.99
46963,14941,17-02-2023,2025-11-15,active,,8,19.99
46964,15564,2022-10-30,,active,,12,12.99
46965,8617,2023-05-04,,active,,3,24.99
46966,16841,2024-04-27,,active,,12,19.99
46967,6781,2022-08-11,2022-09-14,churned,Technical issues,11,24.99
46968,8251,30-11-2021,2024-05-08,churned,Too expensive,14,19.99
